Title,Baths,Floor,Usable area,Beds,Rent Price,Location,Url
2 Bedroom Luxury Condominium Unit For Rent In St. Francis Shangri-La Place,2.0,,116.0,2.0,102000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_03a15a41f88a-9a80-d852-d3f4-15d32089
"For Rent: Pet-friendly and Fully-furnished 1 Bedroom in One Shangri-La Place, Mandaluyong Ortigas",1.0,17.0,80.0,1.0,75000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_e3f3f0d0293a-e2cf-cff2-bb39-37254089
One Shangrila Place Semi Furnished corner 3 Bedroom for Lease,4.0,,157.0,3.0,170000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_f7273ec9c16f-630f-2dc2-cb00-b2632089
For Rent One Shangri-La Place 3 Bedroom Condo Unit,3.0,,170.0,3.0,190000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_b7367a676728-12cf-34c2-5c90-84d32089
2 Bedroom Elegant Condo Unit For Rent in St. Francis Shangri-La Place,3.0,,136.0,2.0,127500.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_028caa40d988-1fd0-df62-d72d-15d32089
RENT TO OWN 2 BEDROOM CONDO AT THE RESIDENCES AT THE WESTIN MANILA NEAR SAN MIGUEL AVENUE AND SHANGRILA ORTIGAS PASIG CITY,2.0,,147.0,2.0,150000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-or-rent-in-the-residences-at-the-westin-manila-sonata-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_6c858cfe28c3-81fe-4a45-22db-8ac91496
FOR LEASE: 3 BR Condo Unit at Avida Towers Centera,3.0,30.0,77.0,3.0,75000.0,"Metro Manila, Mandaluyong, Highway Hills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-highway-hills-metro-manila-near-mrt-3-boni_bf94507e839a-b851-6c42-9861-63951089
Spacious 1 bedroom condominium unit for rent in st. Francis shangri-la place,1.0,,68.0,1.0,65000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_dddef3acc30b-aa41-ce02-0f55-f5d32089
"3BR Condo with Golf Course View & 3 Parking FOR LEASE in The Address at Wack Wack, Mandaluyong",3.0,,114.98,3.0,80000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-ortigas_9352ffbbdc58-4b3e-fd22-091a-39cf1089
"For Rent: Condominium in Fame Residences, Mandaluyong",1.0,,24.0,1.0,25000.0,"Metro Manila, Mandaluyong, Highway Hills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-highway-hills-metro-manila-near-mrt-3-shaw-boulevard_ace4bcbb585d-f6be-d662-f918-07d32089
One Shangri-La Place 3 Bedroom 3BR Luxurious Corner Unit Condo For Rent in Ortig,3.0,,165.0,3.0,178000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_1bf874380568-1ef1-6092-4c3f-84d32089
Sonata Private Residences 2 Bedroom For Rent,2.0,22.0,,2.0,60000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-sonata-private-residences-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_c68859860ab2-101f-6e42-5413-ccbd1089
"2BR Condo for Rent or Sale in Tivoli Garden Residences Near Rockwell, Makati | DMCI Homes",1.0,24.0,50.0,2.0,29000.0,"Metro Manila, Mandaluyong, Hulo",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-or-rent-in-tivoli-garden-residences-hulo-metro-manila_71e954e272dc-7d3f-c392-2239-489a2089
"Luxurious 3 Bedroom Condo unit for Rent in One Shangri-la Place, Mandaluyong",3.0,,165.0,3.0,178000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_c629a27f8ca2-fb1e-6bd2-31fe-84d32089
Ortigas 3br for rent in one shangrila place - north tower,1.0,,165.0,3.0,178000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_e05784c5c8b6-f80e-50e2-cc18-84d32089
Elegant 1 Bedroom Condominium Unit For Rent in St. Francis Shangri-La Place,1.0,,72.0,1.0,39000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_2f7d61dd9cc8-3c7f-1c82-f155-15d32089
Modern 1 bedroom condo unit for rent in st. Francis shangri-la place,1.0,,65.0,1.0,55000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_584624faea91-95a1-7032-9ffe-05d32089
"For lease in One Shangri-la Place, 1 Bedroom with 64 sqm, Mandaluyong City",1.0,,64.0,1.0,70000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_ebfed046e7cd-de4f-5962-cc7d-55d32089
"For Lease 64 sqm 1 Bedroom Unit in One Shangri-La Place, Mandaluyong City",1.0,,64.0,1.0,70000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_507b0352e70c-5bc1-3762-0e47-75d32089
One Shangrila Studio Unit for rent South Tower,1.0,25.0,45.0,1.0,42000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_f3a05342547a-194e-6d12-bb2b-9d8c1089
For Lease Studio Unit in South Tower of One Shangri-La Place in Mandaluyong,1.0,,45.0,1.0,45000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_01ff886cdafa-0bdf-5e12-92fa-25d32089
3BR Fully Furnished Condo for Lease/Rent in Acqua Private Residences Mandaluyong,3.0,27.0,140.0,3.0,80000.0,"Metro Manila, Mandaluyong, Plainview",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-plainview-metro-manila_a68114cc2a41-97df-05b5-770e-49ff9f4a
Fully Furnished 1 Br Condo with Balcony near Boni MRT Avida Towers Verge,1.0,12.0,30.0,1.0,27000.0,"Metro Manila, Mandaluyong, Highway Hills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-highway-hills-metro-manila-near-mrt-3-shaw-boulevard_e92178d41262-ffbf-33f2-37d1-6ee50089
Modern 2 Bedroom Condo Unit For Rent in St. Francis Shangri-La Place Mandaluyong,2.0,,119.0,2.0,102000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_006551b5d4fd-4ad1-9372-f1f6-15d32089
"One Bedroom Fully Furnished near Meralco, UNILAB, TV5 walking to MRT for Rent",1.0,12.0,30.0,1.0,27000.0,"Metro Manila, Mandaluyong, Highway Hills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-avida-towers-verge-highway-hills-metro-manila-near-mrt-3-boni_8fa4549c7683-e3c0-7f92-d269-4bf90089
For Rent Fully Furnished One Bedroom near BGC Avida Towers Verge,1.0,12.0,30.0,1.0,27000.0,"Metro Manila, Mandaluyong, Highway Hills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-avida-towers-verge-highway-hills-metro-manila-near-mrt-3-boni_7d2ea9ca3aeb-482f-c012-8e32-dcf90089
Stylish and modern 1 bedroom condo unit for rent in st. Francis shang-rila,1.0,,62.0,1.0,60000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_453fb92b02b0-db10-d612-b794-f5d32089
Modern 1BR Unit with City View | Avida Verge Mandaluyong For Rent,1.0,30.0,33.3,1.0,18000.0,"Metro Manila, Mandaluyong, Highway Hills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-avida-towers-verge-highway-hills-metro-manila-near-mrt-3-boni_9fe0ab4f671e-2350-ee62-c90f-67b90089
1 Bedroom Condo for Rent in One Shangri-La Place,1.0,,86.0,1.0,86000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_bbe2e4e33860-972e-9cc2-712b-06532089
Luxurious 1 bedroom condo unit for rent in st. Francis shangri-la place,1.0,,57.0,1.0,55000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_775bf8629766-1000-bad2-342d-05d32089
Kai Garden Residences 1 Bedroom Condo For Rent Mandaluyong City,1.0,,39.5,1.0,25000.0,"Metro Manila, Mandaluyong, Malamig",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-kai-garden-residences-malamig-metro-manila-near-mrt-3-boni_55454b2123ac-7f61-2172-0e69-289c2089
Studio type condominium unit for rent in one shangri-la place,1.0,,45.0,1.0,45000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_c5baa2b6c9f7-5a51-d322-d8c2-05d32089
Elegant Studio Type Condominium Unit for Rent in St. Francis Shangri-La Place,1.0,,46.0,1.0,38000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_8d9c5f8ff505-3bcf-18b2-db86-05d32089
Spacious 2 bedroom unit for rent in One Shangrila Place in Mandaluyong City,2.0,,130.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_46a9adb582aa-80be-b972-abeb-d9d32089
Elegant Studio Type Condominium Unit for Rent in St. Francis Shangri-La Place,1.0,,46.0,1.0,38000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_8d9c5f8ff505-3bcf-18b2-db86-05d32089
Spacious 2 bedroom unit for rent in One Shangrila Place in Mandaluyong City,2.0,,130.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_46a9adb582aa-80be-b972-abeb-d9d32089
1 bedroom modern condominium unit for rent in st. Francis shangri-la place,1.0,,60.0,1.0,60000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_4c377fc7372e-070f-ab12-dd85-f5d32089
Unfurnished 3 Bedroom Condominium Unit For Rent In One Shangri-La Place,3.0,,170.0,3.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_51af7f8aec4a-c001-a192-cf9f-f5d32089
Stylish 3 bedroom condominium unit for rent at one shangri-la place,3.0,,170.0,3.0,170000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_f8dc223fef87-c160-d902-3842-f5d32089
Gigantic Unfurnished 3 Bedroom Condominium For Rent/Lease At One Shangri-La,3.0,,250.0,3.0,250000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_06c78d1addfa-dd0e-5ef2-c306-f5d32089
2 Bedroom Fully-Furnished Condo Unit For Rent in St. Francis Shangri-La Place,2.0,,127.0,2.0,102000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_3ee821bdfbfb-9de1-1db2-5e36-15d32089
Fully-furnished studio unit for rent in one shangri-la place,1.0,,45.0,1.0,45000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_0f83c535f956-0551-1232-b260-05d32089
Studio Unit for rent in Twin Oaks Place Mandaluyong City,1.0,,32.0,1.0,25000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-twin-oaks-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_ab1431834a38-86ef-4022-24e9-74532089
"For Rent 2 Bedroom Unit at One Shangri-la Place, Mandaluyong City",2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_8bcb2c1b66c8-318f-8c42-b624-f8d32089
Flair Towers 3Br Condominium Unit FOR LEASE in Mandaluyong City,2.0,,76.0,3.0,55000.0,"Metro Manila, Mandaluyong, Highway Hills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-flair-towers-highway-hills-metro-manila-near-mrt-3-boni_80902fa7d8af-1150-9fb2-a6d9-eae32089
Modern Studio Type Condominium Unit for Rent in St. Francis Shangri-La Place,1.0,,38.0,1.0,35000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_89a2e21ea5bf-fa70-3742-4da6-05d32089
Fully-Furnished Studio Type Condominium Unit for Rent in St. Francis Shangri-La,1.0,,40.0,1.0,35000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_7392a66be90e-3f0f-18e2-8ed6-05d32089
"For Rent Studio Unit at Vista Shaw, Mandaluyong City",1.0,,22.0,1.0,17000.0,"Metro Manila, Mandaluyong, Addition Hills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-vista-shaw-addition-hills-metro-manila_22244c3a4f60-7211-c352-8010-b7d32089
Studio Unit Condominium for rent in Mandaluyong City,1.0,,32.0,1.0,25000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-twin-oaks-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_c694bb10bdd6-f93e-1382-bf59-88532089
Luxurious studio type condominium unit for rent in st. Francis shangri-la place,1.0,,33.0,1.0,40000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_b22305d50646-4171-8822-207d-05d32089
32 sqm Studio Unit for Rent in Twin Oaks Place – Mandaluyong City,1.0,,32.0,1.0,25000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-twin-oaks-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_96b77a073f63-b511-5432-fee7-c7532089
2 Bedroom Condo for Rent in Shang Residences at Wack Wack,2.0,,142.0,2.0,120000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-ortigas_44694fc241e7-fac1-b922-6c25-a1632089
1BR Unit Garden Level Kai Garden Residences DMCI Homes near Makati Furnished,1.0,2.0,29.0,1.0,22500.0,"Metro Manila, Mandaluyong, Malamig",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-or-rent-in-malamig-metro-manila-near-mrt-3-boni_167127a5bf81-b6c1-65a8-9fde-9680c30f
Spacious 1 bedroom condominium unit for lease in st. Francis shangri-la place,1.0,,59.0,1.0,60000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_a1daef01a542-58f0-4352-12f1-05d32089
1-Bedroom Condo Unit For Lease at One Shangri-La Place,1.0,,86.0,1.0,86000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_8ac82b1648f8-6720-5fe2-7d86-26532089
Modern 2 Bedroom Condo Unit For Rent in St. Francis Shangri-La Place,2.0,,92.0,2.0,72250.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_0d47ab128d8b-7151-b362-a91c-15d32089
Luxury 3 Bedroom Condominium Unit For Rent In St. Francis Shangri-La Place,3.0,,179.0,3.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_b94e3d4d43d0-d44e-6772-572e-15d32089
"For Rent 1 Bedroom High Floor Corner Unit in The St. Francis Shangri La, Pasig",1.0,,62.0,1.0,80000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_96c2f2c59129-69c0-ddb2-3836-85d32089
Studio Condo For Rent in One Shangri-La Place,1.0,,45.0,1.0,45000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_2ebad9c1912f-9f8e-3762-7acd-24532089
Spacious 1 bedroom condominium unit for lease in st. Francis shangri-la place,1.0,,59.0,1.0,60000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_a1daef01a542-58f0-4352-12f1-05d32089
1-Bedroom Condo Unit For Lease at One Shangri-La Place,1.0,,86.0,1.0,86000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_8ac82b1648f8-6720-5fe2-7d86-26532089
Modern 2 Bedroom Condo Unit For Rent in St. Francis Shangri-La Place,2.0,,92.0,2.0,72250.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_0d47ab128d8b-7151-b362-a91c-15d32089
Luxury 3 Bedroom Condominium Unit For Rent In St. Francis Shangri-La Place,3.0,,179.0,3.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_b94e3d4d43d0-d44e-6772-572e-15d32089
"For Rent 1 Bedroom High Floor Corner Unit in The St. Francis Shangri La, Pasig",1.0,,62.0,1.0,80000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_96c2f2c59129-69c0-ddb2-3836-85d32089
FOR LEASE – EXECUTIVE RESIDENCE AT ORTIGAS CENTER,1.0,19.0,32.0,1.0,35000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-ortigas_c12606ed9461-585f-0e62-b2fb-43fb1089
FOR LEASE – EXECUTIVE RESIDENCE AT ORTIGAS CENTER,1.0,19.0,32.0,1.0,35000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-ortigas_ba43b27919ed-f0f0-6b72-a0a3-24fb1089
Fully Furnished One Bedroom Condo in Mandaluyong near UNILAB and MRT Boni station,1.0,12.0,30.0,1.0,27000.0,"Metro Manila, Mandaluyong, Highway Hills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-avida-towers-verge-highway-hills-metro-manila-near-mrt-3-boni_3d85ad84df5f-0090-16e2-7e6c-55580089
One Bedroom Condo in Mandaluyong Fully Furnished For Rent near BGC,1.0,12.0,30.0,1.0,27000.0,"Metro Manila, Mandaluyong, Highway Hills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-avida-towers-verge-highway-hills-metro-manila-near-mrt-3-boni_1f60c0a4a538-e741-7fa2-b4c7-94580089
